 Country,Collection,Species,WGS84 N,WGS84 E,Time
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-07-30
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-07-29
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1892-07-28
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-07-22
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-07-12
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1890-07-01 - 1890-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.330858,21.278745,1889-08-13
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.330858,21.27926,1889-08-01 - 1889-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.900437,21.890304,1889-07-01 - 1889-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1887-07-28
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1887-07-20
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1887-07-01 - 1887-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1884-07-20
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1882-07-21
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1882-07-19
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1882-07-18
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1882-07-18
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1882-07-18
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1881-07-09
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1880-08-02
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1879-07-15
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1879-07-01 - 1879-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1867-08-25
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1867-08-25
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1867-08-01 - 1867-08-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1867-01-01 - 1867-12-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1821-01-01 - 1821-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1800-01-01 - 1961-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1800-01-01 - 1914-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1800-01-01 - 1911-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075327,1800-01-01 - 1956-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.241659,21.302311,1800-01-01 - 1954-12-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.241659,21.302311,1800-01-01 - 1948-12-31
Suomi,Vascular plant observations of Turku university Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.050897,20.831316,
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,69.795723,26.256395,
Finland,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,69.317932,21.295166,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
,Vascular Plant Herbarium: Herbarium Generale,jääleinikki (fi) — Ranunculus glacialis,,,
