Country,Collection,WGS84 N,WGS84 E,Species,Time
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 [12:10-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 [11:30-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 [11:30-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.085717,22.494969,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 [11:35-12:50]
Suomi,Finnish Insect Database,61.312933,28.56484,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,61.684972,29.736377,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16 - 2007-06-17
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Hatikka.fi observations,61.955255,23.303576,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Hatikka.fi observations,61.50919,24.46063,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,62.134028,27.012067,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,61.84398,29.864544,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,62.754171,22.227168,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,62.772965,22.304571,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,60.344725,23.763442,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,60.060606,22.497162,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-16
Suomi,Finnish Insect Database,61.808571,25.621684,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-13
Suomi,Hatikka.fi observations,61.955255,23.303576,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-12
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.65319,27.905378,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-11 [11:45-13:37]
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-11
Suomi,Hatikka.fi observations,61.190866,23.599691,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-11
Suomi,Finnish Insect Database,60.627887,27.901203,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-11
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.896095,21.596087,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10 [10:30-11:43]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10 [11:30-13:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.44037,24.308946,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10 [13:15-14:15]
Suomi,Hatikka.fi observations,61.190866,23.599691,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Hatikka.fi observations,59.928587,23.387347,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,61.414696,24.30905,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,60.870687,21.599432,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,62.559179,29.135566,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,61.845194,25.696003,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10 - 2007-08-06
Suomi,Finnish Insect Database,63.132517,21.539872,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,61.598938,29.540436,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,61.118686,25.744602,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,60.35275,22.366141,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Finnish Insect Database,60.015264,20.184697,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10 - 2007-06-13
Suomi,Finnish Insect Database,61.318303,23.915534,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-10
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:00-13:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.228175,22.788111,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:45-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.131839,28.522608,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [12:20-13:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:30-13:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [13:15-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.648884,26.122176,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [13:00-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.648884,26.122176,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [13:00-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:50-12:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:50-12:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:50-12:45]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [15:10-17:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [15:10-17:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:15-14:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:15-14:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [10:15-14:05]
Suomi,Finnish Insect Database,60.623537,26.120117,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,61.312933,28.56484,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,60.354855,24.433151,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Hatikka.fi observations,61.509018,25.217426,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Hatikka.fi observations,60.286125,25.161914,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Hatikka.fi observations,64.653189,24.589241,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 [11:10-12:40]
Suomi,Finnish Insect Database,61.568671,24.521667,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,62.134028,27.012067,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,60.227457,22.786892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,62.105971,28.517433,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,61.704895,25.578913,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09 - 2007-08-10
Suomi,Finnish Insect Database,60.583816,27.772265,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,61.083803,23.335738,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,60.333585,25.358432,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,62.21958,29.717361,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,61.84398,29.864544,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Finnish Insect Database,62.539383,27.90015,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-09
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.349113,25.461939,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [13:00-15:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.349113,25.461939,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [13:00-15:30]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [12:00-13:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.274066,24.655631,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [11:34-11:49]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [11:25-13:35]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [11:25-13:35]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 [11:25-13:35]
Suomi,Hatikka.fi observations,61.88845,28.522363,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08 - 2007-08-17
Suomi,Finnish Insect Database,62.468318,29.317167,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,62.482764,27.764631,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,62.349734,25.4521,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,62.230367,25.621704,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,61.118688,25.697292,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Finnish Insect Database,61.118706,25.699147,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-08
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07 [12:20-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07 [12:20-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07 [12:20-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.324982,29.789204,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07 [13:25-14:30]
Suomi,Finnish Insect Database,63.506698,27.09698,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,61.604891,24.211485,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Hatikka.fi observations,61.427281,26.200609,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Hatikka.fi observations,60.981831,24.239477,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,62.100234,24.152671,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,61.260968,26.158116,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,62.210993,29.697359,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,62.160096,27.476507,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,Finnish Insect Database,62.299098,29.782395,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-07
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.735972,24.934638,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06 [11:00-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.735972,24.934638,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06 [11:00-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.352663,22.158606,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06 [12:45-14:45]
Suomi,Finnish Insect Database,60.327455,22.161219,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Finnish Insect Database,61.710181,24.933973,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Finnish Insect Database,60.140006,24.467925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Finnish Insect Database,60.354855,24.43315,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Finnish Insect Database,61.078765,28.201322,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-06
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.188843,24.673159,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [15:15-17:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [15:30-17:05]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.353027,21.697334,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [11:25-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.353027,21.697334,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [11:25-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [14:00-17:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [14:00-17:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [14:00-17:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.70204,27.009159,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05 [14:00-17:00]
Suomi,Hatikka.fi observations,60.28597,22.384668,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Hatikka.fi observations,61.955255,23.303576,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,60.327832,21.700488,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,63.670432,24.875188,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,60.339355,25.587236,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,62.210993,29.697359,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Finnish Insect Database,60.188641,24.671548,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-05
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.098224,23.609532,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [11:10-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [15:20-17:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [15:20-17:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [15:20-17:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [15:20-17:10]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.310618,21.325087,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [12:15-14:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.320963,21.550133,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [15:40-17:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [12:30-13:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04 [12:30-13:20]
Suomi,Finnish Insect Database,60.324679,24.498899,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,62.319658,29.6492,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Hatikka.fi observations,61.221187,24.047455,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Hatikka.fi observations,61.190866,23.599691,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,61.095529,23.612723,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,60.285452,21.32867,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,60.295785,21.553454,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,60.354855,24.43315,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,61.131929,25.674473,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,61.083803,23.335738,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,60.238686,23.837022,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Finnish Insect Database,60.382899,23.171632,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-04
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:30-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.469217,29.317262,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:30-13:45]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.358134,25.721545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [15:20-17:55]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.358134,25.721545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [15:20-17:55]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.358134,25.721545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [15:20-17:55]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.358134,25.721545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [15:20-17:55]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:38-15:03]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [14:15-15:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [14:15-15:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:10-14:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,62.104436,30.27936,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:10-14:10]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:20-12:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.565448,27.904621,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:15-14:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [10:00-14:00]
